"astro-ph/9612007","Fabio Governato","F. Governato, B. Moore, R. Cen, J. Stadel, G. Lake and T. Quinn","The Local Group as a test of cosmological models","Latex file (19 pages) + 13 figures. Submitted to New Astronomy. Two
  MPEG movies were not included. Also available (this time with the movies) at
  http://www-hpcc.astro.washington.edu/faculty/fabio/index.html",,"10.1016/S1384-1076(97)00011-0",,"astro-ph",,"  The dynamics of the Local Group and its environment provide a unique
challenge to cosmological models. The velocity field within 5h-1 Mpc of the
Local Group (LG) is extremely ``cold''. The deviation from a pure Hubble flow,
characterized by the observed radial peculiar velocity dispersion, is measured
to be about 60km/s. We compare the local velocity field with similarly defined
regions extracted from N-body simulations of Universes dominated by cold dark
matter (CDM). This test is able to strongly discriminate between models that
have different mean mass densities. We find that neither the Omega=1 (SCDM) nor
Omega=0.3 (OCDM) cold dark matter models can produce a single candidate Local
Group that is embedded in a region with such small peculiar velocities. For
these models, we measure velocity dispersions between 500-700km/s and
150-300km/s respectively, more than twice the observed value. Although both CDM
models fail to produce environments similar to those of our Local Group on a
scale of a few Mpc, they can give rise to many binary systems that have similar
orbital properties as the Milky Way--Andromeda system. The local,
gravitationally induced bias of halos in the CDM ``Local Group'' environment,
if defined within a sphere of 10 Mpc around each Local Group is about 1.5,
independent of Omega. No biasing scheme could reconcile the measured velocity
dispersions around Local Groups with the observed one. Identification of binary
systems using a halo finder (named Skid
(http://www-hpcc.astro.washington.edu/tools/DENMAX for a public version)) based
on local density maxima instead of a simple linking algorithm, gives a much
more complete sample. We show that a standard ``friend of friends'' algorithm
would miss 40% of the LG candidates present in the simulations.
","[{""version"":""v1"",""created"":""Sun, 1 Dec 1996 05:51:05 GMT""}]","2016-08-30"
"cond-mat/9612009","Hans-Karl Janssen","H.K. Janssen","Spontaneous Symmetry Breaking in Directed Percolation with Many Colors:
  Differentiation of Species in the Gribov Process","4 pages, 2 Postscript figures, uses multicol.sty, submitted",,"10.1103/PhysRevLett.78.2890",,"cond-mat.stat-mech",,"  A general field theoretic model of directed percolation with many colors that
is equivalent to a population model (Gribov process) with many species near
their extinction thresholds is presented. It is shown that the multicritical
behavior is always described by the well known exponents of Reggeon field
theory. In addition this universal model shows an instability that leads in
general to a total asymmetry between each pair of species of a cooperative
society.
","[{""version"":""v1"",""created"":""Sat, 30 Nov 1996 16:12:05 GMT""}]","2009-10-28"
"cond-mat/9612010","Enzo Marinari","Enzo Marinari (Cagliari, Italy)","Optimized Monte Carlo Methods","Lectures given at the 1996 Budapest Summer School on Monte Carlo
  Methods. 35 pages including 17 figures",,,,"cond-mat.dis-nn cond-mat.stat-mech hep-lat",,"  I discuss optimized data analysis and Monte Carlo methods. Reweighting
methods are discussed through examples, like Lee-Yang zeroes in the Ising model
and the absence of deconfinement in QCD. I discuss reweighted data analysis and
multi-hystogramming. I introduce Simulated Tempering, and as an example its
application to the Random Field Ising Model. I illustrate Parallel Tempering,
and discuss some technical crucial details like thermalization and volume
scaling. I give a general perspective by discussing Umbrella Methods and the
Multicanonical approach.
","[{""version"":""v1"",""created"":""Sat, 30 Nov 1996 17:37:09 GMT""}]","2008-02-03"
"cond-mat/9612011","Vladislav Kataev","V. Kataev (1), B. Rameev (1), B. Buechner (2), M. Huecker (2) and R.
  Borowski (2) ( (1) Kazan Institute for Technical Physics, Russian Academy of
  Sciences, Kazan, Russia, (2) II. Physikalisches Institut, Universitaet zu
  Koeln, Koeln, Germany)","Slow antiferromagnetic dynamics in the low temperature tetragonal phase
  of La_{2-x}Sr_xCuO_4 as revealed by ESR of Gd spin probes","12 pages RevTex, 2 EPS figures, to appear in Phys.Rev.B, Feb.,97",,"10.1103/PhysRevB.55.R3394",,"cond-mat.supr-con",,"  Measuring the ESR of Gd spin probes we have studied the magnetic properties
of the copper oxide planes in the low temperature tetragonal (LTT) phase of Eu
doped La_{2-x}Sr_xCuO_4. The data give evidence that at particular levels of Sr
and Eu doping the frequency of the antiferromagnetic fluctuations in the LTT
phase dramatically decreases at low temperatures by almost three orders of
magnitude. However, no static magnetic order has been found for T>8K in
contrast to the observation by neutron scattering of stripe ordering of spins
below 50K in a Nd doped La_{2-x}Sr_xCuO_4 single crystal. To our opinion static
order in the Nd doped compound is induced due to the interaction between the Cu
spins with the rare earth magnetic moments. Therefore, a really characteristic
property of the magnetism in the LTT structural phase may be not static
magnetic order at elevated temperatures but rather extremely slow
antiferromagnetic dynamics.
","[{""version"":""v1"",""created"":""Sat, 30 Nov 1996 20:51:19 GMT""}]","2009-10-28"
"cs/9612101",,"N. L. Zhang, D. Poole","Exploiting Causal Independence in Bayesian Network Inference","See http://www.jair.org/ for any accompanying files","Journal of Artificial Intelligence Research, Vol 5, (1996),
  301-328",,,"cs.AI",,"  A new method is proposed for exploiting causal independencies in exact
Bayesian network inference. A Bayesian network can be viewed as representing a
factorization of a joint probability into the multiplication of a set of
conditional probabilities. We present a notion of causal independence that
enables one to further factorize the conditional probabilities into a
combination of even smaller factors and consequently obtain a finer-grain
factorization of the joint probability. The new formulation of causal
independence lets us specify the conditional probability of a variable given
its parents in terms of an associative and commutative operator, such as
``or'', ``sum'' or ``max'', on the contribution of each parent. We start with a
simple algorithm VE for Bayesian network inference that, given evidence and a
query variable, uses the factorization to find the posterior distribution of
the query. We show how this algorithm can be extended to exploit causal
independence. Empirical studies, based on the CPCS networks for medical
diagnosis, show that this method is more efficient than previous methods and
allows for inference in larger networks than previous algorithms.
","[{""version"":""v1"",""created"":""Sun, 1 Dec 1996 00:00:00 GMT""}]","2014-11-17"
"cs/9612102",,"J. C. Schlimmer, P. C. Wells","Quantitative Results Comparing Three Intelligent Interfaces for
  Information Capture: A Case Study Adding Name Information into an Electronic
  Personal Organizer","See http://www.jair.org/ for an online appendix and other files
  accompanying this article","Journal of Artificial Intelligence Research, Vol 5, (1996),
  329-349",,,"cs.AI",,"  Efficiently entering information into a computer is key to enjoying the
benefits of computing. This paper describes three intelligent user interfaces:
handwriting recognition, adaptive menus, and predictive fillin. In the context
of adding a personUs name and address to an electronic organizer, tests show
handwriting recognition is slower than typing on an on-screen, soft keyboard,
while adaptive menus and predictive fillin can be twice as fast. This paper
also presents strategies for applying these three interfaces to other
information collection domains.
","[{""version"":""v1"",""created"":""Sun, 1 Dec 1996 00:00:00 GMT""}]","2009-09-25"
"cs/9612103",,"L. M. deCampos","Characterizations of Decomposable Dependency Models","See http://www.jair.org/ for any accompanying files","Journal of Artificial Intelligence Research, Vol 5, (1996),
  289-300",,,"cs.AI",,"  Decomposable dependency models possess a number of interesting and useful
properties. This paper presents new characterizations of decomposable models in
terms of independence relationships, which are obtained by adding a single
axiom to the well-known set characterizing dependency models that are
isomorphic to undirected graphs. We also briefly discuss a potential
application of our results to the problem of learning graphical models from
data.
","[{""version"":""v1"",""created"":""Sun, 1 Dec 1996 00:00:00 GMT""}]","2014-11-17"
"gr-qc/9612003","Barvinski","A.O.Barvinsky","Geometry of the Dirac and reduced phase space quantization of
  constrained systems","26 pages, LaTeX, geometry of quantum reduction to the physical sector
  is extended to unitary gauges of a general type",,,,"gr-qc",,"  Geometric properties of operators of quantum Dirac constraints and physical
observables are studied in semiclassical theory of generic constrained systems.
The invariance transformations of the classical theory -- contact canonical
transformations and arbitrary changes of constraint basis -- are promoted to
the quantum domain as unitary equivalence transformations. Geometry of the
quantum reduction of the Dirac formalism to the physical sector of the theory
is presented in the coordinate gauges and extended to unitary
momentum-dependent gauges of a general type. The operators of physical
observables are constructed satisfying one-loop quantum gauge invariance and
Hermiticity with respect to a physical inner product. Abelianization procedure
on Lagrangian constraint surfaces of phase space is discussed in the framework
of the semiclassical expansion.
","[{""version"":""v1"",""created"":""Sun, 1 Dec 1996 11:04:22 GMT""},{""version"":""v2"",""created"":""Tue, 24 Oct 2000 09:35:28 GMT""}]","2008-02-03"
"hep-ph/9612215","Gestt Trentadue","N.P. Merenkov (PTI Kharkov)","Small angle Bhabha scattering at LEP1. Wide-narrow angular acceptance","33 pages, LaTeX, submitted to ZhETF","J.Exp.Theor.Phys. 85 (1997) 217-233; Zh.Eksp.Teor.Fiz. 112 (1997)
  400-428","10.1134/1.558268",,"hep-ph",,"  Analytical method is applied for description of the small angle Bhabha
scattering at LEP1. Inclusive event selection for asymmetrical wide-narrow
circular detectors is considered. The QED correction to the Born cross-section
is calculated with leading and next-to-leading accuracy in the second order of
perturbation theory and with leading one --- in the third order. All
contributions in the second order due to photonic radiative corrections and
pair production are calculated starting from essential Feynman diagrams. The
third order correction is computed by means of electron structure function.
Numerical results illustrate the analytical calculsations.
","[{""version"":""v1"",""created"":""Sat, 30 Nov 1996 16:37:22 GMT""}]","2009-10-30"
"hep-ph/9612216","Tamas Csorgo","J. Schmidt-Sorensen and T. Csorgo","Database on the Net for Particle Correlations and Spectra","9 pages, Latex, uses epsf.sty and sprocl.sty, to appear in the
  proceedings of International Workshop on Correlations and Fluctuations in
  Multiparticle Production, Nijmegen, The Netherlands, June 1996 (World
  Scientific, ed. W. Kittel et al.) Database is available at
  http://www.quark.lu.se/~janus/hbt_home.html","Proc. CF'96 (WSCI 1997 ed R.C. Hwa et al) p.111",,"CU-TP-797 (1996)","hep-ph hep-ex nucl-ex nucl-th",,"  A fully interactive database is presented, which provides user-friendly
access to experimental results on single-particle spectra and two-particle
correlations (particle interferometry or HBT-effect). The database is available
on the World-Wide-Web at: http://www.quark.lu.se/~janus/hbt_home.html .
","[{""version"":""v1"",""created"":""Sat, 30 Nov 1996 19:07:03 GMT""}]","2007-05-23"
