"astro-ph/9612077","J. Wampler","E. J. Wampler","Do Quasars Lens Quasars?","6 pages, aas style, ams symbols, ApJL (accepted)",,"10.1086/310505",,"astro-ph",,"  If the unexpectedly high frequency of quasar pairs with very different
component redshifts is due to the lensing of a population of background quasars
by the foreground quasar, typical lens masses must be $\sim10^{12}M_{\sun}$ and
the sum of all such quasar lenses would have to contain $\sim0.005$ times the
closure density of the Universe. It then seems plausible that a very high
fraction of all $\sim10^{12} M_{\sun}$ gravitational lenses with redshifts
$z\sim1$ contain quasars. Here I propose that these systems have evolved to
form the present population of massive galaxies with M$_{\rm B}\leq-22$ and $M
>5\times10^{11} M_{\sun}$.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 02:50:47 GMT""}]","2016-08-30"
"astro-ph/9612078","Mail","Vladimir V. Usov","Physical processes in pulsar magnetospheres and non-thermal
  high-frequency emission","8 pages, latex, no figures. To be published in the Proceedings of the
  IAU Colloquium No 160, Pulsars: Problems and Progress, Sydney, 8-12 January
  1996 (invited paper)",,,,"astro-ph",,"  The energy source of a pulsar's non-thermal emission is the rotational energy
loss of the neutron star. The rotational energy of the neutron star is
transformed into the pulsar radiation by a long sequence of processes. The
processes of this sequence are discussed.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 10:26:20 GMT""}]","2007-05-23"
"astro-ph/9612079","Daniel Kunth","A. R. Petrosian, J. Boulesteix, G. Comte, D. Kunth, E. Le Coarer","An Interferometric Study of the Blue Compact Dwarf Galaxy IZW18","18 pages, figures will be sent on request; accepted in Astron.
  Astrophys. main Journal",,,,"astro-ph",,"  We present high spatial resolution observations of the blue compact dwarf
galaxy IZW18 performed in the Halpha line with a scanning Fabry-Perot
interferometer at the CFH telescope. Morphological structure of the galaxy in
Halpha and in the red continuum is investigated. We also analyse the velocity
field of the ionized gas. Besides the two compact HII components of the main
body we find a population of small HII regions in its surroundings whose
diameter distribution and Halpha luminosity function are consistent with those
observed in dwarf Irregular galaxies. In the main body of the galaxy besides of
the NW and SE red continuum peaks which are displaced with respect to the
Halpha maxima, three new red condensations have been discovered. They have no
clear Halpha counterparts. The velocity field in IZW18 shows peculiar motions
superimposed on a quite regular background implying solid-body rotation with a
gradient of about 70km/sec/ kpc. The Halpha line profiles exhibit an asymmetric
structure, except for the NW main compact component. At least part of this
asymmetry could result from accreted and/or expelled surrounding gas from the
main star-forming core(s) of the galaxy. Contrary to previous suggestions that
the south-west and north-east extensions of this galaxy are diffused emission
produced by bipolar emitting gas we provide evidence that they are HII regions
powered by star formation sites. The redshift of the Zwicky's ""flare"" has been
measured for the first time and corresponds to the same velocity as IZW18. In
such a context the optical ridge that appears to be an isolated morphological
structure has a shape that may result from the gravitational interaction with
the Zwicky's ""flare"" if this latter is a neighbour extreme dwarf object.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 10:56:13 GMT""}]","2007-05-23"
"astro-ph/9612080","Rob Fender","R. P. Fender (University of Sussex, UK), P. Roche, G. G. Pooley,, D.
  Chakrabarty, A. K. Tzioumis, M. A. Hendry, R. E. Spencer","A deep search for radio emission from three X-ray pulsars : are radio
  emission and X-ray pulsations anticorrelated ?","LaTeX, 4 pages, 3 figures. To appear in `Proceedings of 2nd INTEGRAL
  workshop : The Transparent Universe', ESA SP-382, in press",,,,"astro-ph",,"  We present results from a deep search for radio emission from the X-ray
pulsar systems GX 1+4, GS 0834-430 and 4U 0115+63 which have variously been
suggested to possess radio jets and to be good candidates for propellor
ejection mechanisms. None of these sources is detected at their optical
positions, to 3 sigma limits of a few hundred micro-Jy. This places upper
limits on their radio luminosities and thus on the internal energy and numbers
of any relativistic electrons which are three to four orders of magnitude below
those of radio-bright X-ray binaries such as SS 433 and Cyg X-3. Spectral and
structural information on the proposed `radio lobes' of GX 1+4 make their
association with the source unlikely. The lack of detected radio emission from
any X-ray pulsar system is discussed statistically, and it is found that X-ray
pulsations and radio emission from X-ray binaries are strongly anti-correlated.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 15:36:25 GMT""}]","2016-08-30"
"astro-ph/9612081","F. Haardt","Gabriele Ghisellini, Francesco Haardt, Roland Svensson","The Synchrotron Boiler: a Thermalizer in Seyfert Galaxies","2 pages, 1 figure.ps. Latex (memsait.sty). To apper in the
  Proceedings of ""Dal Micro al Mega Parsec: Secondo Congresso Nazionale sui
  Nuclei Galattici Attivi (From Micro to Mega Parsecs: Second Italian National
  Workshop on Active Galactic Nuclei)""",,,,"astro-ph",,"  There are difficulties in understanding what keeps the plasma thermalized in
compact sources, especially during rapid variations of the emitted flux.
Particle-particle collisions are too inefficient in hot rarefied plasmas, and a
faster process is called for. Synchrotron absorption is such a process. We show
that relativistic electrons can thermalize in a few synchrotron cooling times
by emitting and absorbing cyclo-synchrotron photons. The resulting equilibrium
distribution is a Maxwellian at low energies, with a high energy power law tail
when Compton cooling is important. Assuming that the particles emit completely
self absorbed synchrotron radiation while they at the same time Compton scatter
ambient UV photons, we calculate the time dependent behavior of the
distribution function, and the final high energy spectra.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 13:50:05 GMT""}]","2016-08-30"
"astro-ph/9612082","F. Haardt","Francesco Haardt","Models for X-ray Emission from Radio Quiet AGNs","8 pages, 1 figure.ps. Latex (memsait.sty). To apper in the
  Proceedings of ""Dal Micro al Mega Parsec: Secondo Congresso Nazionale sui
  Nuclei Galattici Attivi (From Micro to Mega Parsecs: Second Italian National
  Workshop on Active Galactic Nuclei)""",,,,"astro-ph",,"  The current status of understanding of the X-ray emission from Seyfert
galaxies involves thermal Comptonization of soft photons by mildrelativistic
electrons and positrons. I review observational and theoretical arguments
supporting such a view, discussing current models proposed for the structure of
the innermost part of the accretion flow: extended coronae, small scale flaring
blobs, advection dominated accretion disks and small scale cold cloudlets.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 14:00:32 GMT""}]","2007-05-23"
"chao-dyn/9612015","Berglund","N. Berglund, H. Kunz (Institut de Physique Th\'eorique, EPF-Lausanne,
  Switzerland)","Chaotic hysteresis in an adiabatically oscillating double well","4 pages RevTeX, 3 PS figs, uses psfig.sty. Submitted to Phys. Rev.
  Letters. PS file also available at
  http://dpwww.epfl.ch/instituts/ipt/berglund.html","Phys. Rev. Letters 78:1691-1694 (1997)","10.1103/PhysRevLett.78.1691",,"chao-dyn nlin.CD",,"  We consider the motion of a damped particle in a potential oscillating slowly
between a simple and a double well. The system displays hysteresis effects
which can be of periodic or chaotic type. We explain this behaviour by
computing an analytic expression of a Poincar'e map.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 15:39:28 GMT""}]","2010-12-09"
"chao-dyn/9612016","Berglund","N. Berglund, (Institut de Physique Th\'eorique, EPF-Lausanne,
  Switzerland)","Classical Billiards in a Magnetic Field and a Potential","6 pages LaTeX, 4 ps figs, uses psfig.sty. Proceedings of the 3rd
  Summer School/Conference in Maribor, Slovenia, 1996, submitted to Open
  Systems and Information Dynamics. PS file also available at
  http://dpwww.epfl.ch/instituts/ipt/berglund.html","Nonlinear Phenomena in Complex Systems 3:61-70 (2000)",,,"chao-dyn nlin.CD",,"  We study billiards in plane domains, with a perpendicular magnetic field and
a potential. We give some results on periodic orbits, KAM tori and adiabatic
invariants. We also prove the existence of bound states in a related scattering
problem.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 15:40:11 GMT""}]","2010-12-10"
"cond-mat/9612070","Benjamin P. Lee","Benjamin P. Lee (NIST) and John Cardy (Oxford)","Comment on Renormalization Group Study of the A+B->0 Diffusion-Limited
  Reaction","2 pages, revtex, 1 figure","J. Stat. Phys. 87, 951 (1997)","10.1007/BF02181256",,"cond-mat.stat-mech",,"  A recent argument of Oerding shows that our calculation of the quantity
Delta, which determines the amplitude of the asymptotic decay of the particle
density in d < 2 < 4, was in error. Instead it is simply given by Delta = n_0,
the initial density, for uncorrelated initial conditions.
","[{""version"":""v1"",""created"":""Sun, 8 Dec 1996 19:26:51 GMT""}]","2009-10-28"
"cond-mat/9612071","Yoshino Hajime","Hajime Takayama, Hajime Yoshino and Koji Hukushima","Aging Processes within One `Pure State' of the SK Model","12 pages, LaTex, 14 PostScript figures. Submitted to Journal of
  Physics A. A minor error was fixed",,,,"cond-mat.dis-nn",,"  Monte Carlo simulations on the SK model have been done to investigate aging
processes after a rapid quench from $T=\infty$ to the spin-glass phase. The
time range of simulations is taken care of so that the system does not surmount
free-energy barriers between the pure states which are considered to diverge in
the thermodynamic limit. We simulate time evolutions of extensive energy of the
system, Parisi's overlap distribution function, auto-correlation and
clones-correlation functions, distribution functions of the two correlations,
and magnetization induced by the field applied after a certain waiting time.
The data simulated exhibit a rich variety of aging phenomena. Most of them can
be interpreted in a unified way, though qualitatively, by the scenario of
``growth of quasi-equilibrium domains'' which we will introduce in this work.
More surprisingly, they suggest strongly that a basin of attraction of one
dominant pure state spans almost an entire phase space of the system with a
common time-reversal symmetry.
","[{""version"":""v1"",""created"":""Mon, 9 Dec 1996 05:33:55 GMT""},{""version"":""v2"",""created"":""Tue, 10 Dec 1996 05:34:36 GMT""}]","2008-02-03"
