"alg-geom/9603005","Quoc Thang Nguyen","Nguyen Quoc Thang","Weak approximation and Manin group of R-equivalences","AMSLaTeX, 12 pages",,,,"alg-geom math.AG",,"  We extend an exact sequence of Colliot-Thelene and Sansuc which connects
arithmetic and birational invariants of tori over a number field to one for
arbitrary connected linear algebraic groups.
","[{""version"":""v1"",""created"":""Tue, 5 Mar 1996 20:35:05 GMT""}]","2008-02-03"
"alg-geom/9603006","Yuri Zarhin","Yu. G. Zarhin","p-adic abelian integrals and commutative Lie groups","LaTeX2e",,,,"alg-geom math.AG",,"  The aim of this paper is to propose an ``elementary"" approach to Coleman's
theory of p-adic abelian integrals. Our main tool is a theory of commutative
p-adic Lie groups (the logarithm map); we use neither dagger analysis nor
Monsky-Washnitzer cohomology theory. Notice that we also treat the case of bad
reduction. A preliminary version of this paper appeared as Expos\'e 9 dans
``Problemes Diophantiens 88-89"" (D. Bertrand, M. Waldschmidt), Publ. Math.
Univ. Paris VI 90(1990), 15 pp.
","[{""version"":""v1"",""created"":""Tue, 5 Mar 1996 21:35:55 GMT""},{""version"":""v2"",""created"":""Thu, 7 Mar 1996 16:19:18 GMT""},{""version"":""v3"",""created"":""Tue, 12 Mar 1996 21:24:52 GMT""},{""version"":""v4"",""created"":""Fri, 5 Apr 1996 18:12:31 GMT""}]","2008-02-03"
"astro-ph/9603015","http://www. phys. uniroma1. it/DOCS/PIL/pil. html","H. Di Nella, M. Montuori, G.Paturel, L. Pietronero and F. Sylos Labini","Long-range (fractal) correlations in the LEDA database","4 pages LaTex. 5 Postscript figures, and laa.sty macro are available
  under request at sylos@roma1.infn.it","Astronomy & Astrophysics Letter, 1996, in print",,,"astro-ph",,"  All the recent redshift surveys show highly irregular patterns of galaxies on
scales of hundreds of megaparsecs such as chains, walls and cells. One of the
most powerful catalog of galaxies is represented by the LEDA database that
contains more than 36,000 galaxies with redshift. We study the correlation
properties of such a samplefinding that galaxy distribution shows well defined
fractal nature up to R$_s \sim 150 h^{-1}Mpc $ with fractal dimension $D
\approx 2$. We test the consistency of these results versus the incompleteness
in the sample.
","[{""version"":""v1"",""created"":""Tue, 5 Mar 1996 17:00:44 GMT""}]","2007-05-23"
"astro-ph/9603017","Casey Inman","C.A. Inman, E.S. Cheng, D.A. Cottingham, D.J. Fixsen, M.S. Kowitt,
  S.S. Meyer, L.A. Page, J.L. Puchalla, J.E. Ruhl, and R.F. Silverberg","A CMBR Measurement Reproduced: A Statistical Comparison of MSAM1-94 to
  MSAM1-92","9 pages, LaTeX+aasms4 package, 1 included encapsulated PostScript
  figure. Submitted to Ap.J Letters",,,,"astro-ph",,"  The goal of the second flight of the Medium Scale Anisotropy Measurement
(MSAM1-94) was to confirm the measurement of cosmic microwave background
radiation (CMBR) anisotropy made in the first flight (MSAM1-92). The CMBR
anisotropy and interstellar dust emission signals from the two flights are
compared by forming the sum and difference of those portions of the data with
the same pointings on the sky. The difference data are consistent with a null
detection, while the summed data show significant signal. We conclude that
MSAM1-92 and MSAM1-94 measured the same celestial signal.
","[{""version"":""v1"",""created"":""Tue, 5 Mar 1996 17:00:34 GMT""}]","2007-05-23"
"astro-ph/9603018","Kevin Rauch","Kevin P. Rauch and Scott Tremaine (Canadian Institute for Theoretical
  Astrophysics, University of Toronto)","Resonant Relaxation in Stellar Systems","34 pages (LaTeX2e format), 2 PostScript figures, uses epsf.sty and
  aaspp4.sty (AASTeX v4.0), submitted to New Astronomy",,"10.1016/S1384-1076(96)00012-7","CITA-96-43","astro-ph",,"  We demonstrate the existence of an enhanced rate of angular momentum
relaxation in nearly Keplerian star clusters, such as those found in the
centers of galactic nuclei containing massive black holes. The enhanced
relaxation arises because the radial and azimuthal orbital frequencies in a
Keplerian potential are equal, and hence may be termed {\em resonant
relaxation}. We explore the dynamics of resonant relaxation using both
numerical simulations and order-of-magnitude analytic calculations. We find
that the resonant angular momentum relaxation time is shorter than the
non-resonant relaxation time by of order $M_\star/M$, where $M_\star$ is the
mass in stars and $M$ is the mass of the central object. Resonance does not
enhance the energy relaxation rate. We examine the effect of resonant
relaxation on the rate of tidal disruption of stars by the central mass; we
find that the flux of stars into the loss cone is enhanced when the loss cone
is empty, but that the disruption rate averaged over the entire cluster is not
strongly affected. We show that relativistic precession can disable resonant
relaxation near the main-sequence loss cone for black hole masses comparable to
those in galactic nuclei. Resonant dynamical friction leads to growth or decay
of the eccentricity of the orbit of a massive body, depending on whether the
distribution function of the stars is predominantly radial or tangential. The
accelerated relaxation implies that there are regions in nuclear star clusters
that are relaxed in angular momentum but not in energy; unfortunately, these
regions are not well-resolved in nearby galaxies by the Hubble Space Telescope.
","[{""version"":""v1"",""created"":""Tue, 5 Mar 1996 17:36:59 GMT""}]","2009-10-28"
"astro-ph/9603019","Peter Hauschildt","France Allard (Wichita State University), Peter H. Hauschildt (Arizona
  State University), Isabelle Baraffe and Gilles Chabrier (Ecole Normale
  Sup\'erieure, Lyon)","Synthetic Spectra and Mass Determination of the Brown Dwarf Gl229B","14 pages, latex, AASTEX, figures not included, full text plus figures
  available at http://brian.la.asu.edu/ or at
  ftp://brian.la.asu.edu/pub/preprints/GL229B.tar.gz, ApJ Letters, in press.
  Replaced with accepted version",,,,"astro-ph",,"  We present preliminary non-grey model atmospheres and interiors for cool
brown dwarfs. The resulting synthetic spectra are compared to available
spectroscopic and photometric observations of the coolest brown dwarf yet
discovered, Gl229B (Nakajima \etal, 1995). Despite recognized shortcomings of
current methane opacities, we find that the model spectra provide an excellent
fit to most of the spectral features of the brown dwarf. We confirm the
presence of methane absorption and the substellar nature of Gl229B. These
preliminary models set an upper limit for the effective temperature of 1000~K.
We also compute the evolution of brown dwarfs with solar composition and masses
from 0.02 to 0.065 $\msol$. While uncertainties in the age of the system yield
some undetermination for the mass of Gl229B, the most likely solution is
$m\approx 0.04-0.055 \msol$. In any case, we can set an upper limit $m=
0.065\msol$ for a very unlikely age $t=10$ Gyr.
","[{""version"":""v1"",""created"":""Tue, 5 Mar 1996 22:53:45 GMT""},{""version"":""v2"",""created"":""Tue, 30 Apr 1996 03:24:20 GMT""}]","2008-02-03"
"astro-ph/9603020","Wesley Colley","Wesley N. Colley, James E. Rhoads, Jeremiah P. Ostriker (Princeton
  University Department of Astrophysical Sciences) and David N. Spergel
  (Department of Astronomy, University of Maryland)","Are Hubble Deep Field Galaxy Counts Whole Numbers?","accepted by ApJL, AASTeX 4.0 preprint style, 2 PostScript figures,
  Replacing astro-ph/9603020 (major modification: improved detection alg.)",,"10.1086/310394","Princeton Observatory Preprint 660","astro-ph",,"  We compute the two-point angular correlation function and number-magnitude
relation of Hubble Deep Field sources in order to assess their nature. We find
that the correlation peaks between 0.25 arcsec and 0.4 arcsec with amplitude of
2 or greater, and much more for the smallest objects. This angular scale
corresponds to physical scales of order 1 kpc for redshifts z > 1. The
correlation must therefore derive from objects with subgalaxian separations. At
faint magnitudes, the counts satisfy the relation Number prop. to 1/flux,
expected for images which are subdivisions of larger ones. A conservative
conjecture may explain these results. Since high redshift space (z > 0.5)
dominates the volume of the sample, observational redshift effects are
important. The K-correction and surface brightness dimming of diffuse sources
enhances the prominence of compact, unresolved, UV-bright objects, such as
star-forming regions within normal gas-rich galaxies. If such regions appear as
individual sources, they could explain the subgalaxian correlation.
","[{""version"":""v1"",""created"":""Wed, 6 Mar 1996 05:00:04 GMT""},{""version"":""v2"",""created"":""Mon, 25 Mar 1996 01:06:29 GMT""},{""version"":""v3"",""created"":""Wed, 9 Oct 1996 07:34:57 GMT""}]","2009-10-28"
"astro-ph/9603021","Max Tegmark","Max Tegmark, Andy Taylor, Alan Heavens","Karhunen-Loeve eigenvalue problems in cosmology: how should we tackle
  large data sets?","15 pages, with 5 figures included. Substantially expanded with worked
  COBE examples for e.g. the multiparameter case. Available from
  http://www.sns.ias.edu/~max/karhunen.html (faster from the US), from
  http://www.mpa-garching.mpg.de/~max/karhunen.html (faster from Europe) or
  from max@ias.edu","Astrophys.J.480:22,1997","10.1086/303939",,"astro-ph",,"  Since cosmology is no longer ""the data-starved science"", the problem of how
to best analyze large data sets has recently received considerable attention,
and Karhunen-Loeve eigenvalue methods have been applied to both galaxy redshift
surveys and Cosmic Microwave Background (CMB) maps. We present a comprehensive
discussion of methods for estimating cosmological parameters from large data
sets, which includes the previously published techniques as special cases. We
show that both the problem of estimating several parameters jointly and the
problem of not knowing the parameters a priori can be readily solved by adding
an extra singular value decomposition step.
  It has recently been argued that the information content in a sky map from a
next generation CMB satellite is sufficient to measure key cosmological
parameters (h, Omega, Lambda, etc) to an accuracy of a few percent or better -
in principle. In practice, the data set is so large that both a brute force
likelihood analysis and a direct expansion in signal-to-noise eigenmodes will
be computationally unfeasible. We argue that it is likely that a Karhunen-Loeve
approach can nonetheless measure the parameters with close to maximal accuracy,
if preceded by an appropriate form of quadratic ""pre-compression"".
  We also discuss practical issues regarding parameter estimation from present
and future galaxy redshift surveys, and illustrate this with a generalized
eigenmode analysis of the IRAS 1.2 Jy survey optimized for measuring
beta=Omega^{0.6}/b using redshift space distortions.
","[{""version"":""v1"",""created"":""Wed, 6 Mar 1996 09:46:05 GMT""},{""version"":""v2"",""created"":""Tue, 19 Nov 1996 05:06:07 GMT""}]","2009-10-07"
"astro-ph/9603022","Antonio Garijo","C. Garcia-Gomez, E. Athanassoula, A. Garijo","Dynamical Evolution of Galaxy Groups. A comparison of two approaches","17 pages LaTex, 10 Postscript figures, uses a4.sty, a4wide.sty. To
  appear in A&A",,,,"astro-ph",,"  In this paper we test the performance of explicit simulations of groups of
galaxies, (i.e. simulations in which each galaxy is treated as a mass point and
the physics of the interactions is modelled by specific analand the physics of
the interactions is modelled by specific analytical prescriptions for merging
conditions), by comparing them with fully self-consistent simulations starting
from identical initial conditions. The quality of the explicit simulations is
very unequal. For somThe quality of the explicit simulations is very unequal.
For some prescriptions the results are complete disagreement with the
self-consistent simulations. The inclusion of other dynamical effects like
dynamical friction gives, in some cases, better agreeement.like dynamical
friction gives, in some cases, better agreeement. We also propose a new merging
criterion, which, combined with dynamical friction, gives much better agreement
with self-consistent simulations in a variety of initial conditions, but even
this criterion has a limited ranof initial conditions, but even this criterion
has a limited range of applicability.
","[{""version"":""v1"",""created"":""Wed, 6 Mar 1996 13:33:57 GMT""}]","2007-05-23"
"astro-ph/9603023","Castellani Marco","S. Cassisi (Osservatorio Astronomico Collurania, Teramo; Universita'
  de l'Aquila), M. Castellani (Universita' di Roma ""La Sapienza"") and V.
  Castellani (Osservatorio Astronomico Collurania; Universita' di Pisa)","""Not too old"" metal deficient stellar populations: the case of
  metallicity Z=0.00001","11 pages, 8 encapsulated Postscript figures. Accepted for publication
  on A&A main journal",,,,"astro-ph",,"  We investigate the evolution of metal deficient stellar structures,
presenting H-burning isochrones covering cluster ages from 800 Myr to 7 Gyr.
Evolutionary evidences for selection effects in the metallicity distribution of
very metal poor H-burning red giants are reported. The evolution of stars
during central and shell He burning is further investigated, discussing the
occurrence of He burning pulsators as a function of cluster age.
","[{""version"":""v1"",""created"":""Wed, 6 Mar 1996 13:41:18 GMT""}]","2007-05-23"
