"astro-ph/9608112",,"Andrey V. Kravtsov (New Mexico State University)","Large-scale distribution of quasars in deep pencil-beam surveys","5 pages, 2 figures, LaTeX (uses mn.sty), submitted to MNRAS, also
  available at http://astro.nmsu.edu/~akravtso/publications.html",,,,"astro-ph",,"  We have used integral two-point spatial correlation function and its second
derivative to analyze the distribution of quasars in three very deep surveys
published in the literature. Statistically significant ($\sim 2-3\sigma $)
correlations were found at scales of $\sim 50-100h^{-1}$ Mpc in all of the
analyzed surveys. We have used the friends-of-friends cluster analysis to show
that these correlations can be explained by the presence of relatively small
quasar clusters (3-6 objects) which may possibly belong to larger structures
such as Large Quasar Groups found in the bigger surveys. The sizes of these
clusters along the redshift direction and distances between them are similar to
those for structures found recently in studies of CIV absorption systems. These
results present further evidence for the existence of large-scale structures at
redshifts $z\sim 1-2$.
","[{""version"":""v1"",""created"":""Sun, 18 Aug 1996 20:47:05 GMT""}]","2007-05-23"
"astro-ph/9608113","Raymond E. White III","Raymond E. White III, William C. Keel (U. of Alabama), Christopher J.
  Conselice (U. Chicago)","Seeing Galaxies Through Thick and Thin: I. Optical Opacity Measures in
  Overlapping Galaxies","30 pages AASTeX; submitted to ApJ; 15 PostScript figures available at
  http://www.astr.ua.edu/preprints/white/",,,,"astro-ph",,"  We describe the use of partially overlapping galaxies to provide direct
measurements of the effective absorption in galaxy disks, independent of
assumptions about internal disk structure. The non-overlapping parts of the
galaxies and symmetry considerations are used to reconstruct, via differential
photometry, how much background galaxy light is lost in passing through the
foreground disks. Extensive catalog searches yield ~15-25 nearby galaxy pairs
suitable for varying degrees of our analysis; ten of the best such examples are
presented here. From these pairs, we find that interarm extinction is modest,
declining from A_B ~1 magnitude at 0.3 R_25^B to essentially zero by R_25^B;
the interarm dust has a scale length consistent with that of the disk
starlight. In contrast, dust in spiral arms and resonance rings may be
optically thick (A_B > 2) at virtually any radius. Some disks have flatter
extinction curves than the Galaxy, with A_B/A_I = 1.6; this is probably the
signature of clumpy dust distributions. Even though typical spirals are not
optically thick throughout their disks, where they {\it are} optically thick is
correlated with where they are most luminous: in spiral arms and inner disks.
This correlation between absorption and emission regions may account for their
apparent surface brightness being only mildly dependent on inclination,
erroneously indicating that spirals are generally optically thick. Taken as an
ensemble, the opacities of spiral galaxies may be just great enough to
significantly affect QSO counts, though not enough to cause their high redshift
cutoff.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 05:18:44 GMT""}]","2007-05-23"
"astro-ph/9608114","Eugene Churazov","R.Sunyaev (MPI fur Astrophysik, Garching bei Munchen, Germany),
  E.Churazov (Space Research Institute, Moscow, Russia)","Scattering of X-ray emission lines by the neutral and molecular hydrogen
  in the Sun's atmosphere and in the vicinity of active galactic nuclei and
  compact sources","19 pages, 12 Postscript figures, uses epsf.sty, aaspp4.sty,
  flushrt.sty, Astronomy Letters, 1996, V.22, N.10 (in press)","Astron.Lett. 22 (1996) 648-663",,"MPA-972","astro-ph",,"  In many astrophysical objects an account for scattering of the X-ray
fluorescent and resonance lines of iron ions by the electrons, bound in atomic
and molecular hydrogen is important. Specific distortions of the scattered line
profile spectrum appear in comparison with scattering by free electrons.
Analysis of scattered line spectra may provide information on the ionization
state, helium abundance and geometry of scattering media in the vicinity of
AGNs, compact X-ray sources and on the surface of X-ray flaring stars and the
Sun.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 07:18:15 GMT""}]","2007-05-23"
"astro-ph/9608115","Patrick Petitjean","Patrick Petitjean (Institut d'Astrophysique de Paris)","Clustering of absorption line systems","8 pages, LaTeX (lamuphys.sty), 2 Postscript figures. Contributed talk
  at the ESO Workshop on ""The Early Universe with the VLT"" 1-4 April 1996",,,,"astro-ph",,"  Absorption line systems are luminosity unbiased tracers of the spatial
distribution of baryons over most of the history of the Universe. I review the
importance of studying the clustering properties of the absorbers and the
impact of VLT in this subject. The primary aim of the project is to track the
evolution of the structures of the Universe back in time.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 09:54:03 GMT""}]","2007-05-23"
"astro-ph/9608116","Renyue Cen","Renyue Cen (Princeton University Observatory)","Testing Cosmological Models With A $\lya$ Forest Statistic: The High End
  Of The Optical Depth Distribution","ApJ Letters, in press, substantial changes have been made from the
  last version",,"10.1086/310587",,"astro-ph",,"  We pay particular attention to the high end of the $\lya$ optical depth
distribution of a quasar spectrum. Based on the flux distribution
(Miralda-Escud\'e et al 1996), a simple yet seemingly cosmological model
-differentiating statistic, $\Delta_{\tau_0}$ -- the cumulative probability of
a quasar spectrum with $\lya$ optical depth greater than a high value $\tau_0$
-- is emphasized. It is shown that two different models -- the cold dark matter
model with a cosmological constant and the mixed hot and cold dark matter
model, both normalized to COBE and local galaxy cluster abundance -- yield
quite different values of $\Delta_{\tau_0}$: 0.13 of the former versus 0.058 of
the latter for $\tau_0=3.0$ at $z=3$. Moreover, it is argued that
$\Delta_{\tau_0}$ may be fairly robust to compute theoretically because it does
not seem to depend sensitively on small variations of simulations parameters
such as radiation field, cooling, feedback process, radiative transfer,
resolution and simulation volume within the plausible ranges of the concerned
quantities. Furthermore, it is illustrated that $\Delta_{\tau_0}$ can be
obtained sufficiently accurately from currently available observed quasar
spectra for $\tau_0\sim 3.0-4.0$, when observational noise is properly taken
into account. We anticipate that analyses of observations of quasar $\lya$
absorption spectra over a range of redshift may be able to constrain the
redshift evolution of the amplitude of the density fluctuations on
small-to-intermediate scales, therefore providing an independent constraint on
$\Omega_0$, $\Omega_{0,HDM}$ and $\Lambda_0$.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 15:54:30 GMT""},{""version"":""v2"",""created"":""Mon, 10 Feb 1997 04:56:21 GMT""}]","2016-08-30"
"atom-ph/9608001",,"R. Walser, J.I. Cirac, and P.Zoller (University of Innsbruck, Austria)","A magnetic tomography of a cavity state","4 pages (LateX209 src), 3 figures(.eps), to be published in PRL",,"10.1103/PhysRevLett.77.2658",,"atom-ph physics.atom-ph",,"  A method to determine the state of a single quantized cavity mode is
proposed. By adiabatic passage, the quantum state of the field is transfered
completely onto an internal Zeeman sub-manifold of an atom. Utilizing a method
of Newton and Young, we can determine this angular momentum state uniquely, by
a finite number of magnetic dipole measurements with Stern-Gerlach analyzers.
An example illustrates the influence of dissipation.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 09:12:42 GMT""},{""version"":""v2"",""created"":""Thu, 22 Aug 1996 09:32:07 GMT""}]","2009-10-28"
"cond-mat/9608074","Knabchen Andreas","Andreas Knaebchen, Yehoshua Levinson, Ora Entin-Wohlman (Weizmann
  Institute of Science, Department of Condensed Matter Physics)","Elastic scattering and absorption of surface acoustic waves by a quantum
  dot","35 pages, 6 Postscript figures",,,,"cond-mat",,"  We study theoretically the piezoelectric interaction of a surface acoustic
wave (SAW) with a two-dimensional electron gas confined to an isolated quantum
dot. The electron motion in the dot is diffusive. The electron-electron
interaction is accounted for by solving the screening problem in real space.
Since the screening in GaAs/AlGaAs heterostructures is strong, an approximate
inversion of the dielectric function epsilon(r,r') can be utilized, providing a
comprehensive qualitative picture of the screened SAW potential and the charge
redistribution in the dot. We calculate the absorption and the scattering
cross-sections for SAW's as a function of the area of the dot, A, the sound
wave vector, q, and the diffusion coefficient D of the electrons. Approximate
analytical expressions for the cross-sections are derived for all cases where
the quantities A*q^2 and A*omega/D are much larger or smaller than unity; omega
is the SAW frequency. Numerical results which include the intermediate regimes
and show the sample-specific dependence of the cross-sections on the angles of
incidence and scattering of surface phonons are discussed. The weak
localization corrections to the cross-sections are found and discussed as a
function of a weak magnetic field, the frequency, and the temperature. Due to
the absence of current-carrying contacts, the phase coherence of the electron
motion, and in turn the quantum corrections, increase as the size of the dot
shrinks. This shows that scattering and absorption of sound as noninvasive
probes may be advantageous in comparison to transport experiments for the
investigation of very small electronic systems.
","[{""version"":""v1"",""created"":""Sun, 18 Aug 1996 20:32:37 GMT""},{""version"":""v2"",""created"":""Mon, 19 Aug 1996 08:24:30 GMT""}]","2008-02-03"
"cond-mat/9608075","Yong-Shi Wu","Wu-Pei Su (Univ. of Houston), Yong-Shi Wu (Univ. Utah) and Jian Yang
  (Univ. of Houston)","Mutual Exclusion Statistics Between Quasiparticles in the Fractional
  Quantum Hall Effect","4 pages, REVTex, 3 Postscript figures, 4 tables; a new paragraph is
  added (the third from the end)",,"10.1103/PhysRevLett.77.3423",,"cond-mat",,"  In this paper we propose a new assignment for mutual exclusion statistics
between quasielectrons and quasiholes in the fractional quantum Hall effect. In
addition to providing numerical evidence for this assignment, we show that the
physical origin of this mutual statistics is a novel hard-core constraint due
to correlation between the distinguishable vortex-like quasiparticles.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 04:21:36 GMT""},{""version"":""v2"",""created"":""Wed, 21 Aug 1996 11:16:21 GMT""}]","2009-10-28"
"cond-mat/9608076",,"A.S.Mel'nikov","Inertial Mass and Viscosity of Tilted Vortex Lines in Layered
  Superconductors","8 pages, revtex, no figures, to appear in Phys.Rev.Lett",,"10.1103/PhysRevLett.77.2786",,"cond-mat",,"  The dynamics of tilted vortex lines in Josephson-coupled layered
superconductors is considered within the time-dependent Ginzburg-Landau theory.
The frequency and angular dependences of the complex-valued vortex mobility
$\mu$ are studied. The components of the viscosity and inertial mass tensors
are found to increase essentially for magnetic field orientations close to the
layers. For superconducting/normal metal multilayers the frequency ($\omega$)
range is shown to exist where the $\mu^{-1}$ value depends logarithmically on
$\omega$.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 13:55:28 GMT""}]","2009-10-28"
"gr-qc/9608045","Alan Rendall","Alan D. Rendall","Existence and non-existence results for global constant mean curvature
  foliations","10 pages. Contribution to proceedings of 2nd World Congress of
  Nonlinear Analysts",,,,"gr-qc",,"  The main result of this paper is a proof that there are examples of spatially
compact solutions of the Einstein-dust equations which only exist for an
arbitrarily small amount of CMC time. While this fact is plausible, it is not
trivial to prove. It is necessary to obtain a lower bound for the lapse
function of a CMC foliation in a suitable class of inhomogeneous spacetimes.
This bound, which shows that in these spacetimes the lapse cannot collapse in
finite CMC time, may be of independent interest. This fact is contrasted with
the positive results previously obtained for other matter models, e.g.
collisionless matter or wave maps.
","[{""version"":""v1"",""created"":""Mon, 19 Aug 1996 12:04:49 GMT""}]","2007-05-23"
