"astro-ph/9605118","Ute Lisenfeld","U.Lisenfeld, H.J.Voelk, C.Xu (Max-Planck-Institut f. Kernphysik,
  Heidelberg, Germany)","The FIR/radio correlation in starburst galaxies - constraints on
  starburst models","9 pages A&A tex, 10 postscript figures, accepted for publication in
  Astronomy & Astrophysics",,,,"astro-ph",,"  This paper presents an analysis of the correlation between the far-infrared
(FIR) and the radio emission of starburst galaxies. Data for interacting
galaxies, many of which are undergoing a starburst, and for normal galaxies
have been analysed and compared in order to test for any influence of the
star-formation activity on the ratio between the FIR and the radio emission at
2.4 GHz, $\q24$. No statistically significant indication for such an influence
has been found: There is neither a significant difference between $\q24$ of the
two samples nor a dependence of this ratio on the starburst strength. This
observational fact is unexpected because of the different physical conditions
and the short time-scale of the star-formation activity in a starburst. In
order to interprete the observations the FIR and the radio emission during a
starburst have been modeled. The following conclusions could be drawn from the
observed constancy of $\q24$: A strong and fast ($\approx 10^7$ yr) increase of
the magnetic field at the beginning of the starburst is required in order to
maintain a constant $\q24$. Otherwise the strong Inverse Compton losses that
are due to the intense radiation field in a starburst would lower the
synchrotron emission drastically resulting in a value of $\q24$ significantly
higher than the observed one. Furthermore, the time-scale of the variation of
the star-formation rate has to be longer than some $10^7$ yr. For lower values
the different time-scales of the FIR and the radio emission produce large
fluctuations of $\q24$.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 13:19:10 GMT""}]","2007-05-23"
"astro-ph/9605119","Peter Biermann","R.J. Protheroe and P.L. Biermann","A new estimate of the extragalactic radio background and implications
  for ultra-high-energy gamma-ray propagation","LaTeX, 21 pages, including 10 postscript figures, tar'd and gzip'd","Astropart.Phys.6:45-54,1996; Erratum-ibid.7:181,1997","10.1016/S0927-6505(96)00041-2","MPIFR-Bonn 676","astro-ph",,"  We make a new estimate of the extragalactic radio background down to kHz
frequencies based on the observed luminosity functions and radio spectra of
normal galaxies and radio galaxies. We have constructed models for the spectra
of these two classes of objects down to low frequencies based on observations
of our Galaxy, other normal galaxies and radio galaxies. We check that the
models and evolution of the luminosity functions give source counts consistent
with data and calculate the radio background expected from kHz to GHz
frequencies.
  The motivation for this calculation is that the propagation of ultra-high
energy gamma-rays in the universe is limited by photon-photon pair production
on the radio background. Electromagnetic cascades involving photon-photon pair
production and subsequent synchrotron radiation in the intergalactic magnetic
field may develop. Such gamma-rays may be produced in acceleration sites of
ultra-high energy cosmic rays, as a result of interactions with the microwave
background, or emitted as a result of decay or annihilation of topological
defects. We find that photon-photon pair production on the radio background
remains the dominant attenuation process for gamma-rays from $3 \times 10^{10}$
GeV up to GUT scale energies.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 14:18:57 GMT""}]","2010-11-30"
"astro-ph/9605120","Clayton Heller","C.H. Heller and I. Shlosman","Dynamical Effects of Nuclear Rings in Disk Galaxies","27 pages, 11 postscript figures included, latex using aastex 4.0,
  uuencoded compressed tar file, to appear in ApJ",,"10.1086/177958",,"astro-ph",,"  We investigate the dynamical response of stellar orbits in a rotating barred
galaxy potential to the perturbation by a nuclear gaseous ring. The change in
3D periodic orbit families is examined as the gas accumulates between the inner
Lindblad resonances. It is found that the phase space allowable to the x2
family of orbits is substantially increased and a vertical instability strip
appears with the growing mass of the ring. A significant distortion of the x1
orbits is observed in the vicinity of the ring, which leads to the intersection
between orbits with different values of the Jacobi integral. We also examine
the dependence of the orbital response to the eccentricity and alignment of the
ring with the bar. Misalignment between an oval ring and a bar can leave
observational footprints in the form of twisted near-infrared isophotes in the
vicinity of the ring. It is inferred that a massive nuclear ring acts to weaken
and dissolve the stellar bar exterior to the ring, whereas only weakly
affecting the orbits interior to the inner Lindblad resonances. Consequences
for gas evolution in the circumnuclear regions of barred galaxies are discussed
as well.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 15:08:11 GMT""}]","2009-10-28"
"cond-mat/9605116","Naama Brenner","Naama Brenner, Shmuel Fishman (Technion, Haifa, Israel)","Excitation of Small Quantum Systems by High-Frequency Fields","4 pages, revtex, no figures",,"10.1103/PhysRevLett.77.3763",,"cond-mat chao-dyn nlin.CD quant-ph",,"  The excitation by a high frequency field of multi--level quantum systems with
a slowly varying density of states is investigated. A general approach to study
such systems is presented. The Floquet eigenstates are characterized on several
energy scales. On a small scale, sharp universal quasi--resonances are found,
whose shape is independent of the field parameters and the details of the
system. On a larger scale an effective tight--binding equation is constructed
for the amplitudes of these quasi--resonances. This equation is non--universal;
two classes of examples are discussed in detail.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 05:55:22 GMT""}]","2009-10-28"
"cond-mat/9605117","Robert Eder","R. Eder, J. van den Brink, and G. A. Sawatzky","Inter-site Coulomb interaction and Heisenberg exchange","Revtex file, 4 PRB pages, with 5 embedded ps-files. To appear in PRB,
  rapid communications. Hardcopies of figures or the entire manuscript may also
  be obtained by e-mail request to: eder@cracovia.phys.rug.nl",,"10.1103/PhysRevB.54.R732",,"cond-mat",,"  Based on exact diagonalization results for small clusters we discuss the
effect of inter-site Coulomb repulsion in Mott-Hubbard or charge transfer
insulators. Whereas the exchange constant J for direct exchange is
substantially enhanced by inter-site Coulomb interaction, that for
superexchange is suppressed. The enhancement of J in the single-band models
holds up to the critical value for the charge density wave (CDW) instability,
thus opening the way for large values of J. Single-band Hubbard models with
sufficiently strong inter-site repulsion to be near a CDW instability thus may
provide `physical' realizations of t-J like models with the `unphysical'
parameter ratio J/t=1.
","[{""version"":""v1"",""created"":""Sun, 19 May 1996 19:51:29 GMT""}]","2009-10-28"
"cond-mat/9605118","Bikash Gupta","Bikash. Ch. Gupta and K. K. Nanda","Specific heat of high temperature superconductors: Role of $\mid \psi
  \mid^{4}$ term in Ginzburg--Landau free energy","Figures will be available on request. To appear in Physica C",,"10.1016/0921-4534(96)00300-0",,"cond-mat",,"  We have derived the expression for the specific heat by using Ginzburg-Landau
(GL) theory by taking $\mid \psi \mid^{4}$ into account in the Hartree
approximation. Without this term, the specific heat diverges at $T=T_{c}(B)$.
It is also shown that width and shape of the transition depends on the value of
$\alpha$ and $\beta$, the coefficients in the GL free energy.
","[{""version"":""v1"",""created"":""Sun, 19 May 1996 21:02:53 GMT""}]","2015-06-25"
"cond-mat/9605119","Pitaievski Lev","L.P.Pitaevskii","Dynamics of Collapse of a Confined Bose Gas","10 pages, REVTEX, 2 figures (available upon request)",,"10.1016/0375-9601(96)00538-5",,"cond-mat",,"  Rigorous results on the nonlinear dynamics of a dilute Bose gas with a
negative scattering length in an harmonic magnetic trap are presented and
sufficient conditions for the collapse of the system are formulated. By using
the virial theorem for the Gross-Pitaevskii equations in an external field we
analyze the temporal evolution of the mean square radius of the gas cloud. In
the 2D case the quantity undergoes harmonic oscillation with frequency $2\omega
_0$ It implies that for a negative value of energy of the system, the gas cloud
will collapse after a finite time interval. For positive energy the cloud
collapses if the initial conditions correspond to a large enough amplitude of
oscillations. Stable oscillations with a small amplitude are possible. In the
3D case the system also collapsed after a finite time for a state with negative
energy. A stringent condition for the collapse is also derived.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 07:53:36 GMT""}]","2009-10-28"
"cond-mat/9605120","Henk Stoof","M. Bijlsma and H.T.C. Stoof","Effect of Interactions on the Critical Temperature of a Dilute Bose gas","10 pages of ReVTeX and 2 figures",,,"THU-96/21","cond-mat",,"  Due to the observation of Bose-Einstein condensation in dilute atomic
$^{87}$Rb and $^{23}$Na vapors last year, there is currently a great interest
in the properties of a degenerate Bose gas. One aspect that is not yet
understood is the effect of the interatomic interactions on the critical
temperature of the phase transition. We present here a renormalization group
study of the weakly-interacting Bose gas and predict the critical temperature
at which Bose-Einstein condensation occurs as a function of the (positive)
scattering length $a$ of the interatomic potential.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 08:06:06 GMT""}]","2007-05-23"
"cond-mat/9605121","Peter Schupp","Bianca L. Cerchiai, Peter Schupp","Symmetries of an Extended Hubbard Model","plain tex, 7 pages",,,"LMU-TPW 96-6","cond-mat hep-th math.QA q-alg",,"  An extended Hubbard model with phonons is considered on a D-dimensional
lattice. The symmetries of the model are studied in various cases. It is shown
that for a certain choice of the parameters a superconducting SU_q(2) holds as
a true quantum symmetry - but only for D=1. In a natural basis the symmetry
requires vanishing local phonon coupling; a quantum symmetric Hubbard model
without phonons can then be obtained by a mean field approximation.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 08:35:44 GMT""}]","2008-02-03"
"cond-mat/9605122","R. Rajaraman","Deepak Kumar and R.Rajaraman (Physical Sciences, JNU, New Delhi,
  India)","Umklapp Processes for Electrons and Their Renormalisation Group Flow","Style : Revtex ; There are five figures, not included in this file,
  but very important for following the arguments of the paper. They will be
  provided by fax on request",,,,"cond-mat",,"  We study Umklapp couplings and their renormalisation group flow for electrons
in a two dimensional lattice. It is shown that the effective low energy
Hamiltonian involves not only forward scattering, but also considerable
nonforward umklapp scattering, when the electrons fill a substantial fraction
of the valence band. The behaviour of these couplings under renormalisation
group is studied. It is shown that they remain marginal. We conclude with the
possible consequences of this on properties of such electronic systems and
their Fermi liquid theory.
","[{""version"":""v1"",""created"":""Mon, 20 May 1996 08:22:45 GMT""}]","2007-05-23"
