"alg-geom/9602010","Steven Bradlow","Steven Bradlow and Oscar Garcia-Prada","Non-abelian monopoles and vortices","Revised version, in which some minor clarrifications and a number of
  unjustly ommitted references have been added. (Apologies to any inadvertantly
  offended parties.) To appear in the Proceedings of the 1995 Aarhus Conference
  in Geometry and Physics. 25 pages. AMSLaTeX v 2.09",,,,"alg-geom dg-ga math.AG math.DG",,"  The Seiberg-Witten equations are defined on certain complex line bundles over
smooth oriented four manifolds. When the base manifold is a complex Kahler
surface, the Seiberg-Witten equations are essentially the Abelian vortex
equations. Using known non-abelian generalizations of the vortex equations as a
guide, we explore some non-abelian versions of the Seiberg-Witten equations. We
also make some comments about the differences between the vortex equations that
have previously appeared in the literature and those that emerge as Kahler
versions of Seiberg-witten type equations.
","[{""version"":""v1"",""created"":""Fri, 9 Feb 1996 20:50:43 GMT""},{""version"":""v2"",""created"":""Fri, 8 Mar 1996 18:22:37 GMT""}]","2008-02-03"
"astro-ph/9602046","Paul Goudfrooij","Paul Goudfrooij (ESO Garching) and Eric Emsellem (Sterrewacht Leiden)","Ionized gas in early-type galaxies: Its effect on Mgb and other stellar
  line-strength indices","Astronomy and Astrophysics Letters, in press (accepted Jan 11, 1996).
  4 pages in revised A&A LaTeX style (enclosed); figures enclosed. Requires
  psfig.sty",,,,"astro-ph",,"  In the light of the recent finding that nebular emission lines are commonly
found in the inner regions of early-type galaxies, we evaluate their effect to
stellar absorption-line indices. We derive analytical expressions for changes
induced by the presence of nebular emission lines, both for atomic and
molecular absorption-line indices.
  We find that the [NI] emission-line doublet at 5199 A can significantly
affect Mgb line-strength measurements. For typical equivalent widths of the
[NI] doublet in nuclei of early-type galaxies featuring nebular emission, the
Mgb index is artificially enhanced by 0.4 - 2 A, which represents a significant
fraction of the typical equivalent width of the Mgb line in early-type
galaxies.
  We illustrate this effect in the case of NGC 2974.
","[{""version"":""v1"",""created"":""Fri, 9 Feb 1996 17:16:30 GMT""}]","2007-05-23"
"astro-ph/9602047","Carl Grillmair","C.J. Grillmair (1), E.A. Ajhar (2), S.M. Faber (1), W.A. Baum (3),
  J.A. Holtzman (4), T.R. Lauer (2), C.R. Lynds (2), E.J. O'Neil Jr. (2) ((1)
  UCO/Lick Observatory, (2) Kitt Peak National Observatory, (3) University of
  Washington, (4) New Mexico State University)","Hubble Space Telescope Observations of Globular Clusters in M31 II:
  Structural Parameters","15 pages, 10 tables, 8 postscript figures, aaspp4.sty, flushrt.sty,
  and aj_pt.sty included, accepted for publication in the Astronomical Journal",,"10.1086/117963",,"astro-ph",,"  We analyze post-refurbishment Hubble Space Telescope images of four globular
clusters in M31. The ability to resolve stars to below the horizontal branch
permits us to use star counts to extend the surface brightness profiles
determined using aperture photometry to almost 5 orders of magnitude below the
central surface density. Three of the resulting cluster profiles are reasonably
well-fit using single-mass King models, with core and tidal radii typical of
those seen in Galactic globular clusters. We confirm an earlier report of the
discovery of a cluster which has apparently undergone core collapse. Three of
the four clusters show departures in their outskirts from King model behavior
which, based on recent results for Galactic globulars, may indicate the
presence of tidal tails.
","[{""version"":""v1"",""created"":""Fri, 9 Feb 1996 17:52:10 GMT""}]","2009-10-28"
"astro-ph/9602048","Ermanno Borra","R. Cabanac, E. F. Borra","A Study of Cross-Correlation and Breakfinding Algorithms Applied to the
  Measurements of Redshifts in Very Low Resolution Spectra","16 pages + 15 figures, uuencoded-gziped-Postscript; Publications of
  the Astronomical Society of the Pacific",,"10.1086/133721","EFB94","astro-ph",,"  In this article we compare the cross-correlation and breakfinder techniques
applied to the measurements of redshifts from low-resolution spectra. We assume
spectra obtained from multinarrowband imagery, a technique for multi-object
spectrophotometry. Comparing the cross-correlation with the breakfinder, we
find that neither is intrinsically superior to the other. They have comparable
precision for early type galaxies but the cross-correlation is clearly superior
for later type galaxies. On the other hand, unlike the breakfinder, the
cross-correlation is sensitive to instrumental errors as well as the shape of
the templates used. We carried out simulations with two types of global
spectral errors: a slope error and sinusoidal errors. They can introduce
serious systematic errors in redshifts measured with the cross-correlation. The
breakfinder is a spectrally local test and does not suffer from this type of
error. We therefore conclude that the two techniques are complementary and that
they should both be used to help flag objects for which they give abnormally
discrepant redshifts.
","[{""version"":""v1"",""created"":""Fri, 9 Feb 1996 21:20:56 GMT""}]","2009-10-28"
"astro-ph/9602049","David Crampton","David Crampton, O. Le Fevre, F. Hammer, S.J. Lilly","The gravitational lens CFRS14.1311 = HST 14176+5226","uuencoded compressed Tex (4 pages) with 2 postscript figures and
  style files. Also available at
  http://www.astro.utoronto.ca/~lilly/CFRS/papers.html . Accepted for A&A
  Letters",,,,"astro-ph",,"  Ratnatunga et al. (1995) have recently proposed that an object, HST
14176+5226, in the ""Groth-Westphal"" HST survey strip is an ""Einstein cross""
gravitational lens. By chance, this object has been previously observed in the
Canada-France Redshift Survey. The candidate lens, catalogued as CFRS14.1311,
is an elliptical galaxy at z = 0.81. In addition, the spectrum shows a strong,
spatially-extended, emission feature at 5342A that almost certainly originates
from two of the four ""lensed"" images. We tentatively identify this emission
line as Ly alpha at z =3.4. A less prominent emission feature at 6822A may be C
IV 1549. Our data thus support the identification of this system as a new
quadruple-image lens.
","[{""version"":""v1"",""created"":""Fri, 9 Feb 1996 22:39:48 GMT""}]","2007-05-23"
"astro-ph/9602050","Craig J. Copi","Michael S. Turner, James W. Truran, David N. Schramm, and Craig J.
  Copi","Cosmological Implications of the First Measurement of the Local ISM
  Abundance of $^3$He","15 pages + 2 figures (included as eps files using epsf.sty and
  rotate.sty), submitted to Nature","Astrophys.J. 466 (1996) L59-L62","10.1086/310173","FERMILAB--Pub--95/407-A","astro-ph",,"  Deuterium plays a crucial role in testing big-bang nucleosynthesis. Its
chemical evolution, while simple (it is burned to $^3$He), is intertwined with
the more complicated evolution of $^3$He. Gloeckler \& Geiss' new measurement
of the $^3$He abundance and the HST measurement of D, both in the local ISM
today, can be compared to the pre-solar nebula abundances of D and $^3$He.
Within the uncertainties, the sum of D + $^3$He relative to hydrogen is
unchanged. This provides some validation of the cosmological utility of D +
$^3$He, first suggested by Yang et al (1984), and further, indicates that over
the past 4.5 Gyr there has been at most modest stellar production of $^3$He, in
contradiction with stellar modeling, or modest stellar destruction of $^3$He,
in contradiction with some ``solar spoons.'' While the earlier Galactic
evolution of D + $^3$He cannot be constrained directly, it is expected to be
dominated by massive stars, which deplete their $^3$He and produce metals.
Based on the Galactic metallicity and the constancy of D + $^3$He over the past
4.5 Gyr, we derive a more empirically based lower bound to the cosmological
baryon density; while not dramatically different from the original bound of
Yang et al (1984) based on D + $^3$He, it alleviates some of the cosmic tension
between the big-bang $^4$He abundance and those of D and $^3$He.
","[{""version"":""v1"",""created"":""Sat, 10 Feb 1996 00:08:47 GMT""}]","2009-10-28"
"astro-ph/9602051","Dave Graff","David S. Graff and Katherine Freese","The Mass-Function of Low Mass Halo Stars: Limits on Baryonic Halo Dark
  Matter","Significant changes over previous submission. To be published ApJ
  Letters, 16 pages, latex, one figure","Astrophys.J. 467 (1996) L65","10.1086/310195",,"astro-ph",,"  We derive mass functions (MF) for halo red dwarfs (the faintest hydrogen
burning stars) and then extrapolate to place limits on the total mass of halo
brown dwarfs (stars not quite massive enough to burn hydrogen). The mass
functions are obtained from the luminosity function of a sample of 114 local
halo stars in the USNO parallax survey (Dahn \etal 1995). We use stellar models
of Alexander \etal (1996) and make varying assumptions about metallicity and
about possible unresolved binaries in the sample. We find that the MF for halo
red dwarfs cannot rise more quickly than $1/m^2$ as one approaches the hydrogen
burning limit. Using recent results from star formation theory, we extrapolate
the MF into the brown-dwarf regime. We see that likely extrapolations imply
that the total mass of brown dwarfs in the halo is less than $\sim 3\%$ of the
local mass density of the halo ($\sim 0.3\%$ for the more realistic models we
consider). Our limits apply to brown dwarfs in the halo that come from the same
stellar population as the red dwarfs.
","[{""version"":""v1"",""created"":""Sat, 10 Feb 1996 00:32:06 GMT""},{""version"":""v2"",""created"":""Tue, 18 Jun 1996 20:15:37 GMT""}]","2009-10-28"
"astro-ph/9602052","Yipeng Jing","H.J. Mo, Y.P. Jing, S.D.M. White (MPA)","The Correlation Function of Clusters of Galaxies and the Amplitude of
  Mass Fluctuations in the Universe","Latex, 25 pages (including 8 PS figures). The PS-file of the paper is
  also available via anonymous ftp at:
  ftp://ibm-3.mpa-garching.mpg.de/pub/jing/xicc.ps . Submitted to MNRAS. In the
  replaced version, a typo in Eq.(1a) is fixed","Mon.Not.Roy.Astron.Soc. 282 (1996) 1096","10.1093/mnras/282.3.1096",,"astro-ph",,"  We show that if a sample of galaxy clusters is complete above some mass
threshold, then hierarchical clustering theories for structure formation
predict its autocorrelation function to be determined purely by the cluster
abundance and by the spectrum of linear density fluctuations. Thus if the shape
of the initial fluctuation spectrum is known, its amplitude $\sigma_8$ can be
estimated directly from the correlation length of a cluster sample in a way
which is independent of the value of $\Omega_0$. If the cluster mass
corresponding to the sample threshold is also known, it provides an independent
estimate of the quantity $\sigma_8\Omega_0^{0.6}$. Thus cluster data should
allow both $\sigma_8$ and $\Omega_0$ to be determined observationally. We
explore these questions using N-body simulations together with a simple but
accurate analytical model based on extensions of Press-Schechter theory.
Applying our results to currently available data we find that if the linear
fluctuation spectrum has a shape similar to that suggested by the APM galaxy
survey, then a correlation length $r_0$ in excess of $20\mpch$ for Abell
clusters would require $\sigma_8>1$, while $r_0<15\mpch$ would require
$\sigma_8<0.5$. With conventional estimates of the relevant mass threshold
these imply $\Omega_0\la 0.3$ and $\Omega_0\ga 1$ respectively.
","[{""version"":""v1"",""created"":""Sat, 10 Feb 1996 09:36:00 GMT""},{""version"":""v2"",""created"":""Mon, 12 Feb 1996 16:56:39 GMT""}]","2015-06-24"
"chao-dyn/9602013","Ivan Gjaja","Ivan Gjaja","Closed-Form Expressions for the Noncompact Part of $Sp(2n)$","3 pages latex, no figures (ivan@swan.lanl.gov)","NEEDS 94 Conf. Proc. p.295 (World Scientific 1995)",,"LA-UR-94-4080","chao-dyn nlin.CD",,"  In a comment on the paper of Habib and Ryne, chao-dyn/9406010 and
Phys.Rev.Lett. vol.74, 70 (1995), I point out that the Iwasawa decomposition of
the symplectic group can be used to write down closed-form expressions for the
noncompact part of the group and thus to compute the Lyapunov exponents in
systems with more than two degrees of freedom using the cited method.
","[{""version"":""v1"",""created"":""Sat, 10 Feb 1996 02:26:30 GMT""}]","2008-02-03"
"cond-mat/9602059","Dr P. K. Panigrahi","N. Gurappa and Prasanta. K. Panigrahi","On an Explicit Set of Complete Eigenfunctions for the
  Calogero-Sutherland Model","Latex, 10 pages",,"10.1142/S0217732396000904",,"cond-mat",,"  An operator method is provided to generate an explicit set of complete
eigenfunctions for the Calogero-Sutherland model, obtained earlier by Vacek,
Okiji and Kawakami, through a special ansatz. We find the connection of the
above basis set with the general eigenfunctions of this model and explicitly
show that these states describe {\it only} the center of mass motion.
","[{""version"":""v1"",""created"":""Sat, 10 Feb 1996 05:06:48 GMT""}]","2015-06-25"
