"acc-phys/9604001","Juan C. Gallardo","R. Palmer, A. Sessler, A. Skrinsky, A. Tollestrup, A. Baltz, S. Caspi,
  P. Chen, W-H. Cheng, Y. Cho, D. Cline, E. Courant, R. Fernow, J. Gallardo, A.
  Garren, H. Gordon, M. Green, R. Gupta, A. Hershcovitch, C. Johnstone, S.
  Kahn, H. Kirk, T. Kycia, Y. Lee, D. Lissauer, A. Luccio, A. McInturff, F.
  Mills, N. Mokhov, G. Morgan, D. Neuffer, K-Y. Ng, R. Noble, J. Norem, B.
  Norum, K. Oide, Z. Parsa, V. Polychronakos, M. Popovic, P. Rehak, T. Roser,
  R. Rossmanith, R. Scanlan, L. Schachinger, G. Silvestrov, I. Stumer, D.
  Summers, M. Syphers, H. Takahashi, Y. Torun, D. Trbojevic, W. Turner, A. Van
  Ginneken, T. Vsevolozhskaya, R. Weggel, E. Willen, W. Willis, D. Winn, J.
  Wurtele, Y. Zhao","Muon Collider Design","42 pages TeX file (aipproc style), 25 postscript figures. Submitted
  to the Proceedings of the Symposium on Physics Potential and Development of
  $\mu^+ \mu^-$ Colliders, San Francisco, CA Dec 13-15, 1995. Edited by D.
  Cline and D. Sanders","Nucl.Phys.Proc.Suppl.51A:61-84,1996","10.1016/0920-5632(96)00417-3","BNL# 62949","acc-phys physics.acc-ph",,"  Muon Colliders have unique technical and physics advantages and disadvantages
when compared with both hadron and electron machines. They should thus be
regarded as complementary. Parameters are given of 4 TeV and 0.5 TeV high
luminosity \mu^+ \mu^- colliders, and of a 0.5 TeV lower luminosity
demonstration machine. We discuss the various systems in such muon colliders,
starting from the proton accelerator needed to generate the muons and
proceeding through muon cooling, acceleration and storage in a collider ring.
Detector background, polarization, and nonstandard operating conditions are
discussed.
","[{""version"":""v1"",""created"":""Tue, 9 Apr 1996 21:11:56 GMT""}]","2012-08-29"
"alg-geom/9604008","Bas Edixhoven","Bas Edixhoven (University of Rennes 1)","On a result of Imin Chen","latex, 5 pages, hard copies available",,,,"alg-geom math.AG",,"  We give another proof of Imin Chen's result that the jacobian of the modular
curve X(p)_{non-split}, for p a prime number, is isogeneous to the new part of
the jacobian of X_0(p^2), using only the representation theory of the group
GL_2(Z/pZ). In fact, we prove a generalization of Chen's result for objects
with an action by GL_2(Z/pZ) in any pseudo-abelian Q-linear category.
","[{""version"":""v1"",""created"":""Wed, 10 Apr 1996 13:41:13 GMT""}]","2008-02-03"
"astro-ph/9604041","Rachel Somerville","Rachel S. Somerville(1), Marc Davis(2), and Joel R. Primack(1) ((1)
  Physics Dept., UC Santa Cruz (2) Dept. of Physics and Astronomy, UC Berkeley)","A Reanalysis of Small Scale Velocity Dispersion in the CfA1 Survey","12 pages, uuencoded(latex file + 2 Postscript figures), uses aas
  macros",,"10.1086/303899",,"astro-ph",,"  The velocity dispersion of galaxies on scales of $r\sim1h^{-1}$ Mpc,
$\sigma_{12}(r)$, may be estimated from the anisotropy of the galaxy-galaxy
correlation function in redshift space. We present a reanalysis of the CfA1
survey, correct an error in the original analysis of Davis and Peebles (1983),
and find that $\sigma_{12}(r)$ is extremely sensitive to the details of how
corrections for infall into the Virgo cluster are applied. We conclude that a
robust value of $\sigma_{12}$ cannot be obtained from this survey. We also
discuss results from other redshift surveys, including the effect of removing
clusters.
","[{""version"":""v1"",""created"":""Tue, 9 Apr 1996 18:13:01 GMT""}]","2009-10-28"
"astro-ph/9604042","Jason X. Prochaska","Jason X. Prochaska and Arthur M. Wolfe (Univesity of California at San
  Diego)","A Keck HIRES Investigation of the Metal Abundances and Kinematics of the
  z=2.46 Damped Lya System Toward Q0201+365","60 pages, 20 encapsulated figures, uses aaspp4.sty. Also available at
  http://nately.ucsd.edu/~xavier/DLA/obs.html",,"10.1086/177875",,"astro-ph",,"  We present high resolution ($\approx 8$ \kms) spectra of the QSO Q0201+365
obtained with HIRES, the echelle spectrograph on the 10m W.M. Keck Telescope.
Although we identify over $80\%$ of the absorption features and analyze several
of the more complex metal-line systems, we focus our analysis on the damped
\Lya system at $z=2.462$. Ionization simulations suggest the hydrogen in this
system is significantly neutral and all of the observed metals are
predominantly singly ionized. We measure accurate abundances for Fe, Cr, Si, Ni
and place a lower limit on the abundance of Zn: [Fe/H] = $-0.830 \pm 0.051$,
[Cr/H] = $-0.902 \pm 0.064$, [Si/H] = $-0.376 \pm 0.052$, [Ni/H] = $-1.002 \pm
0.054$ and [Zn/H] $> -0.562 \pm 0.064$. We give evidence suggesting the actual
Zn abundance is [Zn/H] $\approx -0.262$, implying the highest metallicity
observed at a redshift $z \geq 2$. The relative abundances of these elements
remains constant over essentially the entire system ($\approx 150$ \kms in
velocity space), suggesting it is well mixed. Furthermore, we use the lack of
abundance variations to infer properties of the dust responsible for element
depletion. Finally, we discuss the kinematic characteristics of this damped
\Lya system, comparing and contrasting it with other systems. The low-ion line
profiles span $\approx 200$ \kms in velocity space and have an asymmetric shape
with the strongest feature on the red edge. These kinematic characteristics are
consistent with a rotating disk model.
","[{""version"":""v1"",""created"":""Wed, 10 Apr 1996 00:39:14 GMT""}]","2009-10-28"
"astro-ph/9604043","Ran Sivron","R.Sivron, D.Caditz, S.Tsuruta","Effects of Shocks on Emission from AGN's Central Engines -- I","27 pages LaTeX, 5 postscript figures, tar'ed, gzip'ed",,,,"astro-ph",,"  In this paper we show that perturbations of the accretion flow within the
central engines of active galctic nuclei (AGN) are likely to form shock waves
in the accreting plasma. Such shocks, which may be either collisional or
collisionless, can contribute to the observed high energy temporal and spectral
variability. Our Rationale is the following: Observations show that the
continuum emission probably originates in an optically thin, hot plasma in the
AGN central engine. The flux and spectrum from this hot plasma varies
significantly over light crossing timescales. several authors have suggested
that macroscopic perturbations contained within this plasma are the sources of
this variability. In order to produce the observed emission the perturbations
must be radiatively coupled with the optically thin hot matter and must also
move with high velocities. We suggest that shocks, which can be very effective
in randomizing the bulk motion of the perturbations, are responsible for this
coupling. Shocks should form in the central engine, because the temperatures
and magnetic fields are probably reduced below their virial values by radiative
dissipation. Perturbations moving at Keplerian speeds, or strong nonlinear
excitations, result in supersonic and super-Alfvenic velocities leading to
shock waves whithin the hot plasma
  We Show that even a perturbation significantly smaller than the emitting
region can form a shock which significantly modifies the continuum emission in
an AGN, and that the spectral and temporal variability from such a shock
generally resemble those of radio quiet AGN. As an example, the shock inducing
perturbation in our model is a small main sequence star, the capturing and
eventual accretion of which are known to be a plausible process. We argue that
","[{""version"":""v1"",""created"":""Wed, 10 Apr 1996 02:35:08 GMT""}]","2007-05-23"
"astro-ph/9604044","Pilar Ruiz-Lapuente","Pilar Ruiz-Lapuente (Max-Planck-Institut fur Astrophysik, Garching,
  FRG & Department of Astronomy, Univ. Barcelona, Spain)","The Hubble constant from $^{56}$Co-powered Nebular Candles","17 pages, including 2 figures. uuencoded, gzipped ps file. Submitted
  to the ApJ (Letters)",,"10.1086/310155",,"astro-ph",,"  Type Ia supernovae (SNe Ia), produced by the thermonuclear explosion of white
dwarf (WD) stars, are used here to derive extragalactic distances and an
estimate of the Hubble constant from their emission signatures at late phases
({\it Nebular SNe Ia Method}, NSM). The method, first developed in
Ruiz--Lapuente \& Lucy (1992), makes use here of an improved modeling of the
forbidden line emission at late phases. Hydrodynamic models of the explosion of
WDs of different masses, both sub--Chandrasekhar and Chandrasekhar, provide the
basis for comparison with the observations. It is shown that it is possible to
probe the overall density structure of the ejecta and the mass of the exploding
WD by the effect that the electron density profile has in shaping the forbidden
line emission of the iron ions, and that a robust diagnostic of the mass of the
exploding WD can be obtained. Cosmic distance scale can thus be related to
basic diagnostics of excitation of iron lines. Once the most adequate model is
selected, comparison of the predicted line emission at these phases with the
observed spectra gives an internal estimate of both the reddening and the
distance to the SNe Ia. The results presented here favor denser models than
those corresponding to sub--Chandrasekhar explosions. From a sample of seven
SNe Ia in Leo, Virgo, Fornax and beyond, a value of the Hubble constant $H_{0}
= 68 \ \pm 6\ (stat) \pm 7\ (syst)\ km\ s^{-1}\ Mpc^{-1}$ is derived. The depth
of the Virgo cluster is found to be large, ranging from 13 to 23 Mpc at least.
If NGC 4526 traces well the core of the Virgo Cluster, then the latter is
located at $16\pm 2 \ Mpc$. The galaxy NGC 3267 in Leo appears to be located at
9.8 $\pm$ 1.5 Mpc.
","[{""version"":""v1"",""created"":""Wed, 10 Apr 1996 14:03:29 GMT""}]","2009-10-28"
"astro-ph/9604045","Don Terndrup","Elaine M. Sadler (Sydney University), R. Michael Rich (Columbia), and
  D. M. Terndrup (Ohio State University)","K Giants in Baade's Window. II. The Abundance Distribution","Accepted for publication in the Astronomical Journal, tentatively
  scheduled for July, 1996. LaTex source which generates 40 pages of text (no
  figures or tables). Complete (text + 15 figs + 5 tables) preprint in gzip/tar
  format is also available at
  ftp://bessel.mps.ohio-state.edu/pub/terndrup/kg2.tar.gz (227 kbyte)","Astron.J.112:171-185,1996","10.1086/117998",,"astro-ph",,"  This is the second in a series of papers in which we analyze spectra of over
400 K and M giants in Baade's Window, including most of the stars with proper
motions measured by Spaenhauer et al. [AJ, 103, 297 (1992)]. In our first
paper, we measured line--strength indices of Fe, Mg, CN and H$\beta$ and
calibrated them on the system of Faber et al. [ApJS, 57, 711 (1985)]. Here, we
use the $\langle{\rm Fe}\rangle$ index to derive an abundance distribution in
[Fe/H] for 322 stars with effective temperatures between 3900 K and 5160 K.
  Our derived values of [Fe/H] agree well with those measured from
high--resolution echelle spectra (e.g., McWilliam \& Rich [ApJS, 91, 749
(1994)]) for the small number of stars in common. We find a mean abundance
$\langle{\rm [Fe/H]}\rangle = -0.11 \pm 0.04$ for our sample of Baade's Window
K giants. More than half the sample lie in the range $-0.4 <$ \feh\ $<+0.3$.
  We estimate line--of--sight distances for individual stars in our sample and
confirm that, in Baade's Window, most K giants with $V < 15.5$ are foreground
disk stars, but the great majority (more than 80\%) with $V > 16$ belong to the
bulge.
  We also compare the metallicities derived from the CN and Mg$_2$ indices to
those from iron. Most of the metal--rich stars in our sample appear to be
CN--weak, in contrast to the situation in metal--rich globular clusters and
elliptical galaxies. The metal--poor half of our sample ([Fe/H] $< 0$) shows
evidence for a mild Mg overenhancement ([Mg/Fe] $\sim +0.2$); but this is not
seen in the more metal--rich stars ([Fe/H] $\geq$ 0). The K giants in Baade's
Window therefore share some, but not all, of the characteristics of stars in
elliptical galaxies as inferred from their integrated light.
","[{""version"":""v1"",""created"":""Wed, 10 Apr 1996 13:18:31 GMT""}]","2014-10-13"
"astro-ph/9604046","Shaun Cole","Shaun Cole (Durham)","Adding Long-Wavelength Power to N-body Simulations","Accepted by MNRAS. Revised version includes the results of a new
  simulation. There are new and improved figures and a number of clarifications
  have been made. The version available here excludes two large figures, but
  the full 1Mb gzipped postscript file is available at
  ftp://star-ftp.dur.ac.uk/pub/preprints/lwp.ps.gz",,"10.1093/mnras/286.1.38",,"astro-ph",,"  Tormen and Bertschinger have presented an algorithm which allows the dynamic
range of N-body simulations to be extended by adding long-wavelength power to
an evolved N-body simulation. This procedure is of considerable interest as it
will enable mock galaxy catalogues to be constructed with volumes as large as
those of the next generation of galaxy redshift surveys. Their algorithm,
however, neglects the coupling between long-wavelength linear modes and
short-wavelength non-linear modes. The growth of structure on small scales is
coupled to the amplitude of long-wavelength density perturbations via their
effect on the local value of the density parameter Omega_0.The effect of
neglecting this coupling is quantified using a set of specially tailored N-body
simulations. It is shown that the large-scale clustering of objects defined in
the evolved density field such as galaxy clusters is strongly underestimated by
their algorithm. An adaptation to their algorithm is proposed that, at the
expense of additional complexity, remedies the shortcomings of the original
one. Methods of constructing biased mock galaxy catalogues which utilise the
basic algorithm of Tormen and Bertschinger, but avoid the pitfalls are
discussed.
","[{""version"":""v1"",""created"":""Wed, 10 Apr 1996 14:11:52 GMT""},{""version"":""v2"",""created"":""Fri, 6 Sep 1996 14:39:33 GMT""}]","2015-06-24"
"chao-dyn/9604004","Raul Montagne","R. Montagne, E. Hernandez-Garcia and M. San Miguel","Winding number instability in the phase-turbulence regime of the Complex
  Ginzburg-Landau Equation","4 pages,REVTeX, including 4 Figures. Latex (or postscript) version
  with figures available at http://formentor.uib.es/~montagne/textos/nupt/","Physical Review Letters, 77 267-270 (1996)","10.1103/PhysRevLett.77.267","UIB-10496","chao-dyn nlin.CD",,"  We give a statistical characterization of states with nonzero winding number
in the Phase Turbulence (PT) regime of the one-dimensional Complex
Ginzburg-Landau equation. We find that states with winding number larger than a
critical one are unstable, in the sense that they decay to states with smaller
winding number. The transition from Phase to Defect Turbulence is interpreted
as an ergodicity breaking transition which occurs when the range of stable
winding numbers vanishes. Asymptotically stable states which are not
spatio-temporally chaotic are described within the PT regime of nonzero winding
number.
","[{""version"":""v1"",""created"":""Wed, 10 Apr 1996 15:43:06 GMT""}]","2009-10-28"
"cond-mat/9604053","Sergio de Queiroz","S.L.A. de Queiroz and R.B. Stinchcombe","Correlation functions in the two-dimensional random-bond Ising model","uuencoded; when uudecoded will give RevTeX code for 13 pages, plus 10
  Postscript figures; to appear in Physical Review E","Physical Review E vol 54 pg 190 (1996)","10.1103/PhysRevE.54.190","IF/UFF preprint 005/96 (CM 004/96)","cond-mat",,"  We consider long strips of finite width $L \leq 13$ sites of ferromagnetic
Ising spins with random couplings distributed according to the binary
distribution: $P(J_{ij})= {1 \over 2} ( \delta (J_{ij} -J_0) + \delta (J_{ij}
-rJ_0) ) ,\ 0 < r < 1 $. Spin-spin correlation functions $ <\sigma_{0}
\sigma_{R}>$ along the ``infinite'' direction are computed by transfer-matrix
methods, at the critical temperature of the corresponding two-dimensional
system, and their probability distribution is investigated. We show that,
although in-sample fluctuations do not die out as strip length is increased,
averaged values converge satisfactorily. These latter are very close to the
critical correlation functions of the pure Ising model, in agreement with
recent Monte-Carlo simulations. A scaling approach is formulated, which
provides the essential aspects of the $R$-- and $L$-- dependence of the
probability distribution of $\ln <\sigma_{0} \sigma_{R}>$, including the result
that the appropriate scaling variable is $R/L$. Predictions from scaling theory
are borne out by numerical data, which show the probability distribution of
$\ln <\sigma_{0} \sigma_{R}>$ to be remarkably skewed at short distances,
approaching a Gaussian only as $R/L \gg 1$ .
","[{""version"":""v1"",""created"":""Tue, 9 Apr 1996 18:55:50 GMT""}]","2009-10-28"
